Station,Date,Q_cfs,Q_cd
4193500,7/11/16,898,A
4193500,7/12/16,926,A
4193500,7/13/16,869,A
4193500,7/14/16,992,A
4193500,7/15/16,912,A
4193500,7/16/16,518,A
4193500,7/17/16,587,A
4193500,7/18/16,647,A
4193500,7/19/16,620,A
4193500,7/20/16,475,A
4193500,7/21/16,471,A
4193500,7/22/16,408,A
4193500,7/23/16,332,A
4193500,7/24/16,378,A
4193500,7/25/16,509,A
4193500,7/26/16,434,A
4193500,7/27/16,489,A
4193500,7/28/16,336,A
4193500,7/29/16,274,A
4193500,7/30/16,269,A
4193500,7/31/16,290,A
4193500,8/1/16,476,A
4193500,8/2/16,485,A
4193500,8/3/16,571,A
4193500,8/4/16,504,A
4193500,8/5/16,456,A
4193500,8/6/16,389,A
4193500,8/7/16,417,A
4193500,8/8/16,305,A
4193500,8/9/16,280,A
4193500,8/10/16,237,A
4193500,8/11/16,217,A
4193500,8/12/16,305,A
4193500,8/13/16,282,A
4193500,8/14/16,172,A
4193500,8/15/16,167,A
4193500,8/16/16,500,A
4193500,8/17/16,647,A
4193500,8/18/16,862,A
4193500,8/19/16,978,A
4193500,8/20/16,879,A
4193500,8/21/16,1140,A
4193500,8/22/16,759,A
4193500,8/23/16,929,A
4193500,8/24/16,972,A
4193500,8/25/16,987,A
4193500,8/26/16,899,A
4193500,8/27/16,1490,A
4193500,8/28/16,1220,A
4193500,8/29/16,845,A
4193500,8/30/16,766,A
4193500,8/31/16,709,A
4193500,9/1/16,714,A
4193500,9/2/16,838,A
4193500,9/3/16,908,A
4193500,9/4/16,930,A
4193500,9/5/16,871,A
4193500,9/6/16,771,A
4193500,9/7/16,581,A
4193500,9/8/16,546,A
4193500,9/9/16,371,A
4193500,9/10/16,600,A
4193500,9/11/16,1290,A
4193500,9/12/16,2630,A
4193500,9/13/16,1800,A
4193500,9/14/16,1160,A
4193500,9/15/16,898,A
4193500,9/16/16,785,A
4193500,9/17/16,951,A
4193500,9/18/16,1940,A
4193500,9/19/16,2430,A
4193500,9/20/16,2070,A
4193500,9/21/16,1850,A
4193500,9/22/16,1500,A
4193500,9/23/16,1080,A
4193500,9/24/16,681,A
4193500,9/25/16,563,A
4193500,9/26/16,696,A
4193500,9/27/16,530,A
4193500,9/28/16,267,A
4193500,9/29/16,893,A
4193500,9/30/16,1360,A
4193500,10/1/16,1710,A
4193500,10/2/16,2060,A
4193500,10/3/16,2030,A
4193500,10/4/16,2300,A
4193500,10/5/16,1670,A
4193500,10/6/16,1350,A
4193500,10/7/16,1170,A
4193500,10/8/16,983,A
4193500,10/9/16,722,A
4193500,10/10/16,683,A
4193500,10/11/16,617,A
4193500,10/12/16,577,A
4193500,10/13/16,500,A
4193500,10/14/16,373,A
4193500,10/15/16,367,A
4193500,10/16/16,384,A
4193500,10/17/16,444,A
4193500,10/18/16,435,A
4193500,10/19/16,305,A
4193500,10/20/16,617,A
4193500,10/21/16,1870,A
4193500,10/22/16,5110,A
4193500,10/23/16,6210,A
4193500,10/24/16,3770,A
4193500,10/25/16,3150,A
4193500,10/26/16,1980,A
4193500,10/27/16,1650,A
4193500,10/28/16,1450,A
4193500,10/29/16,1320,A
4193500,10/30/16,1320,A
4193500,10/31/16,1340,A
4193500,11/1/16,1420,A
4193500,11/2/16,1610,A
4193500,11/3/16,2020,A
4193500,11/4/16,3000,A
4193500,11/5/16,2440,A
4193500,11/6/16,2620,A
4193500,11/7/16,2070,A
4193500,11/8/16,1680,A
4193500,11/9/16,1360,A
4193500,11/10/16,1240,A
4193500,11/11/16,1050,A
4193500,11/12/16,1000,A
4193500,11/13/16,843,A
4193500,11/14/16,733,A
4193500,11/15/16,711,A
4193500,11/16/16,679,A
4193500,11/17/16,620,A
4193500,11/18/16,642,A
4193500,11/19/16,848,A
4193500,11/20/16,459,A
4193500,11/21/16,569,A
4193500,11/22/16,736,A
4193500,11/23/16,732,A
4193500,11/24/16,949,A
4193500,11/25/16,1190,A
4193500,11/26/16,1610,A
4193500,11/27/16,1440,A
4193500,11/28/16,1320,A
4193500,11/29/16,3530,A
4193500,11/30/16,8060,A
4193500,12/1/16,7460,A
4193500,12/2/16,5740,A
4193500,12/3/16,4120,A
4193500,12/4/16,3420,A
4193500,12/5/16,2680,A
4193500,12/6/16,2420,A
4193500,12/7/16,2560,A
4193500,12/8/16,2870,A
4193500,12/9/16,2800,A
4193500,12/10/16,2310,A
4193500,12/11/16,2060,A
4193500,12/12/16,2150,A
4193500,12/13/16,1740,A
4193500,12/14/16,1550,A
4193500,12/15/16,1290,A
4193500,12/16/16,1190,A
4193500,12/17/16,1300,A
4193500,12/18/16,1130,A
4193500,12/19/16,1120,A
4193500,12/20/16,1110,A
4193500,12/21/16,1150,A
4193500,12/22/16,1020,A
4193500,12/23/16,1080,A
4193500,12/24/16,933,A
4193500,12/25/16,957,A
4193500,12/26/16,2940,A:e
4193500,12/27/16,22600,A:e
4193500,12/28/16,25100,A:e
4193500,12/29/16,19100,A
4193500,12/30/16,15400,A
4193500,12/31/16,12200,A
4193500,1/1/17,9000,A
4193500,1/2/17,7060,A
4193500,1/3/17,9510,A
4193500,1/4/17,27200,A
4193500,1/5/17,26000,A
4193500,1/6/17,15700,A
4193500,1/7/17,10600,A
4193500,1/8/17,5780,A
4193500,1/9/17,3910,A
4193500,1/10/17,3050,A
4193500,1/11/17,4430,A
4193500,1/12/17,14700,A
4193500,1/13/17,36600,A
4193500,1/14/17,33200,A
4193500,1/15/17,23100,A
4193500,1/16/17,16100,A
4193500,1/17/17,15600,A
4193500,1/18/17,29500,A
4193500,1/19/17,26600,A
4193500,1/20/17,23100,A
4193500,1/21/17,32700,A
4193500,1/22/17,30400,A
4193500,1/23/17,24900,A
4193500,1/24/17,22800,A
4193500,1/25/17,24200,A
4193500,1/26/17,19400,A
4193500,1/27/17,14900,A
4193500,1/28/17,11500,A
4193500,1/29/17,9040,A
4193500,1/30/17,6030,A
4193500,1/31/17,5240,A
4193500,2/1/17,3860,A
4193500,2/2/17,3560,A
4193500,2/3/17,2910,A
4193500,2/4/17,2520,A
4193500,2/5/17,2480,A
4193500,2/6/17,2140,A
4193500,2/7/17,2620,A
4193500,2/8/17,13300,A
4193500,2/9/17,22200,A
4193500,2/10/17,16900,A
4193500,2/11/17,12900,A
4193500,2/12/17,10800,A
4193500,2/13/17,14300,A
4193500,2/14/17,15200,A
4193500,2/15/17,12300,A
4193500,2/16/17,9740,A
4193500,2/17/17,7210,A
4193500,2/18/17,4940,A
4193500,2/19/17,4310,A
4193500,2/20/17,3890,A
4193500,2/21/17,3670,A
4193500,2/22/17,2960,A
4193500,2/23/17,2690,A
4193500,2/24/17,2700,A
4193500,2/25/17,3280,A
4193500,2/26/17,3140,A
4193500,2/27/17,3000,A
4193500,2/28/17,2870,A
4193500,3/1/17,4010,A
4193500,3/2/17,11200,A
4193500,3/3/17,12100,A
4193500,3/4/17,10200,A
4193500,3/5/17,7910,A
4193500,3/6/17,6440,A
4193500,3/7/17,5980,A
4193500,3/8/17,6030,A
4193500,3/9/17,5080,A
4193500,3/10/17,5160,A
4193500,3/11/17,4350,A
4193500,3/12/17,3860,A
4193500,3/13/17,2860,A
4193500,3/14/17,2770,A
4193500,3/15/17,2660,A
4193500,3/16/17,2200,A
4193500,3/17/17,2140,A
4193500,3/18/17,2090,A
4193500,3/19/17,2470,A
4193500,3/20/17,2940,A
4193500,3/21/17,3190,A
4193500,3/22/17,2950,A
4193500,3/23/17,3820,A
4193500,3/24/17,4060,A
4193500,3/25/17,3140,A
4193500,3/26/17,3510,A
4193500,3/27/17,4010,A
4193500,3/28/17,5550,A
4193500,3/29/17,4860,A
4193500,3/30/17,5030,A
4193500,3/31/17,23700,A
4193500,4/1/17,32000,A
4193500,4/2/17,24200,A
4193500,4/3/17,17400,A
4193500,4/4/17,15000,A
4193500,4/5/17,15500,A
4193500,4/6/17,23700,A
4193500,4/7/17,38600,A
4193500,4/8/17,34800,A
4193500,4/9/17,27100,A
4193500,4/10/17,19800,A
4193500,4/11/17,16100,A
4193500,4/12/17,16300,A
4193500,4/13/17,13900,A
4193500,4/14/17,10300,A
4193500,4/15/17,8020,A
4193500,4/16/17,6400,A
4193500,4/17/17,5670,A
4193500,4/18/17,4420,A
4193500,4/19/17,3970,A
4193500,4/20/17,3970,A
4193500,4/21/17,5390,A
4193500,4/22/17,6610,A
4193500,4/23/17,5800,A
4193500,4/24/17,4300,A
4193500,4/25/17,3540,A
4193500,4/26/17,3400,A
4193500,4/27/17,3130,A
4193500,4/28/17,2610,A
4193500,4/29/17,2820,A
4193500,4/30/17,3400,A
4193500,5/1/17,11800,A
4193500,5/2/17,20800,A
4193500,5/3/17,19700,A
4193500,5/4/17,18600,A
4193500,5/5/17,47400,A
4193500,5/6/17,65700,A
4193500,5/7/17,64600,A
4193500,5/8/17,49100,A
4193500,5/9/17,34600,A
4193500,5/10/17,23600,A
4193500,5/11/17,18700,A
4193500,5/12/17,18300,A
4193500,5/13/17,15400,A
4193500,5/14/17,11300,A
4193500,5/15/17,8370,A
4193500,5/16/17,5080,A
4193500,5/17/17,3810,A
4193500,5/18/17,3870,A
4193500,5/19/17,2640,A
4193500,5/20/17,4720,A
4193500,5/21/17,4930,A
4193500,5/22/17,7790,A
4193500,5/23/17,7840,A
4193500,5/24/17,6650,A
4193500,5/25/17,6820,A
4193500,5/26/17,21700,A
4193500,5/27/17,31900,A
4193500,5/28/17,37600,A
4193500,5/29/17,36600,A
4193500,5/30/17,30400,A
4193500,5/31/17,23800,A
4193500,6/1/17,17200,A
4193500,6/2/17,12100,A
4193500,6/3/17,7380,A
4193500,6/4/17,5580,A
4193500,6/5/17,4410,A
4193500,6/6/17,2860,A
4193500,6/7/17,2090,A
4193500,6/8/17,2180,A
4193500,6/9/17,2550,A
4193500,6/10/17,1920,A
4193500,6/11/17,1730,A
4193500,6/12/17,1490,A
4193500,6/13/17,1390,A
4193500,6/14/17,2010,A
4193500,6/15/17,2570,A
4193500,6/16/17,2410,A
4193500,6/17/17,3280,A
4193500,6/18/17,1990,A
4193500,6/19/17,1700,A
4193500,6/20/17,1870,A
4193500,6/21/17,1640,A
4193500,6/22/17,1590,A
4193500,6/23/17,1850,A
4193500,6/24/17,3840,A
4193500,6/25/17,6740,A
4193500,6/26/17,5910,A
4193500,6/27/17,3660,A
4193500,6/28/17,2510,A
4193500,6/29/17,1970,A
4193500,6/30/17,7460,A
4193500,7/1/17,31200,A
4193500,7/2/17,34200,A
4193500,7/3/17,23400,A
4193500,7/4/17,14500,A
4193500,7/5/17,7760,A
4193500,7/6/17,6070,A
4193500,7/7/17,3440,A
4193500,7/8/17,4090,A
4193500,7/9/17,3670,A
4193500,7/10/17,8080,A
4193500,7/11/17,26000,A
4193500,7/12/17,42000,A
4193500,7/13/17,41700,A
4193500,7/14/17,31000,A
4193500,7/15/17,23000,A
4193500,7/16/17,21200,A
4193500,7/17/17,19900,A
4193500,7/18/17,17300,A
4193500,7/19/17,15500,A
4193500,7/20/17,9470,A
4193500,7/21/17,4910,A
4193500,7/22/17,3850,A
4193500,7/23/17,6270,A
4193500,7/24/17,13200,A
4193500,7/25/17,12300,A
4193500,7/26/17,8970,A
4193500,7/27/17,5470,A
4193500,7/28/17,4850,A
4193500,7/29/17,2950,A
4193500,7/30/17,2230,A
4193500,7/31/17,1640,A
4193500,8/1/17,1460,A
4193500,8/2/17,1320,A
4193500,8/3/17,986,A
4193500,8/4/17,1220,A
4193500,8/5/17,1080,A
4193500,8/6/17,1330,A
4193500,8/7/17,1340,A
4193500,8/8/17,1180,A
4193500,8/9/17,922,A
4193500,8/10/17,763,A
4193500,8/11/17,710,A
4193500,8/12/17,640,A
4193500,8/13/17,553,A
4193500,8/14/17,596,A
4193500,8/15/17,609,A
4193500,8/16/17,477,A
4193500,8/17/17,520,A
4193500,8/18/17,674,A
4193500,8/19/17,451,A
4193500,8/20/17,429,A
4193500,8/21/17,685,A
4193500,8/22/17,1120,A
4193500,8/23/17,918,A
4193500,8/24/17,637,A
4193500,8/25/17,620,A
4193500,8/26/17,537,A
4193500,8/27/17,450,A
4193500,8/28/17,404,A
4193500,8/29/17,446,A
4193500,8/30/17,488,A
4193500,8/31/17,2260,A
4193500,9/1/17,1660,A
4193500,9/2/17,1200,A
4193500,9/3/17,949,A
4193500,9/4/17,528,A
4193500,9/5/17,630,A
4193500,9/6/17,502,A
4193500,9/7/17,541,A
4193500,9/8/17,951,A
4193500,9/9/17,632,A
4193500,9/10/17,493,A
4193500,9/11/17,470,A
4193500,9/12/17,388,A
4193500,9/13/17,354,A
4193500,9/14/17,269,A
4193500,9/15/17,213,A
4193500,9/16/17,185,A
4193500,9/17/17,198,A
4193500,9/18/17,227,A
4193500,9/19/17,261,A
4193500,9/20/17,473,A
4193500,9/21/17,1140,A
4193500,9/22/17,1540,A
4193500,9/23/17,1060,A
4193500,9/24/17,726,A
4193500,9/25/17,667,A
4193500,9/26/17,1020,A
4193500,9/27/17,923,A
4193500,9/28/17,396,A
4193500,9/29/17,432,A
4193500,9/30/17,263,A
4193500,10/1/17,255,A
4193500,10/2/17,244,A
4193500,10/3/17,225,A
4193500,10/4/17,230,A
4193500,10/5/17,178,A
4193500,10/6/17,189,A
4193500,10/7/17,231,A
4193500,10/8/17,342,A
4193500,10/9/17,365,A
4193500,10/10/17,322,A
4193500,10/11/17,530,A
4193500,10/12/17,668,A
4193500,10/13/17,550,A
4193500,10/14/17,909,A
4193500,10/15/17,1000,A
4193500,10/16/17,489,A
4193500,10/17/17,602,A
4193500,10/18/17,706,A
4193500,10/19/17,549,A
4193500,10/20/17,335,A
4193500,10/21/17,305,A
4193500,10/22/17,334,A
4193500,10/23/17,323,A
4193500,10/24/17,624,A
4193500,10/25/17,573,A
4193500,10/26/17,464,A
4193500,10/27/17,782,A
4193500,10/28/17,646,A
4193500,10/29/17,508,A
4193500,10/30/17,509,A
4193500,10/31/17,757,A
4193500,11/1/17,407,A
4193500,11/2/17,565,A
4193500,11/3/17,558,A
4193500,11/4/17,616,A
4193500,11/5/17,1220,A
4193500,11/6/17,12800,A
4193500,11/7/17,18400,A
4193500,11/8/17,14300,A
4193500,11/9/17,9800,A
4193500,11/10/17,7200,A
4193500,11/11/17,5980,A
4193500,11/12/17,5110,A
4193500,11/13/17,4110,A
4193500,11/14/17,2960,A
4193500,11/15/17,2070,A
4193500,11/16/17,2140,A
4193500,11/17/17,2230,A
4193500,11/18/17,4320,A
4193500,11/19/17,34900,A
4193500,11/20/17,49600,A
4193500,11/21/17,46600,A
4193500,11/22/17,33600,A
4193500,11/23/17,21400,A
4193500,11/24/17,15900,A
4193500,11/25/17,12000,A
4193500,11/26/17,8030,A
4193500,11/27/17,5110,A
4193500,11/28/17,3800,A
4193500,11/29/17,2480,A
4193500,11/30/17,2380,A
4193500,12/1/17,1870,A
4193500,12/2/17,1730,A
4193500,12/3/17,1570,A
4193500,12/4/17,1410,A
4193500,12/5/17,1610,A
4193500,12/6/17,1330,A
4193500,12/7/17,1430,A
4193500,12/8/17,1290,A
4193500,12/9/17,999,A
4193500,12/10/17,962,A
4193500,12/11/17,1080,A
4193500,12/12/17,1010,A:e
4193500,12/13/17,1200,A:e
4193500,12/14/17,1030,A
4193500,12/15/17,888,A
4193500,12/16/17,838,A
4193500,12/17/17,1060,A
4193500,12/18/17,1090,A
4193500,12/19/17,1000,A
4193500,12/20/17,812,A
4193500,12/21/17,827,A
4193500,12/22/17,887,A
4193500,12/23/17,1080,A
4193500,12/24/17,901,A
4193500,12/25/17,1250,A:e
4193500,12/26/17,897,A:e
4193500,12/27/17,674,A:e
4193500,12/28/17,817,A:e
4193500,12/29/17,748,A:e
4193500,12/30/17,761,A:e
4193500,12/31/17,784,A:e
4193500,1/1/18,825,A:e
4193500,1/2/18,1100,A:e
4193500,1/3/18,1200,A:e
4193500,1/4/18,951,A:e
4193500,1/5/18,1050,A:e
4193500,1/6/18,920,A:e
4193500,1/7/18,890,A:e
4193500,1/8/18,877,A:e
4193500,1/9/18,876,A:e
4193500,1/10/18,894,A:e
4193500,1/11/18,1690,A:e
4193500,1/12/18,6260,A:e
4193500,1/13/18,15300,A:e
4193500,1/14/18,16400,A:e
4193500,1/15/18,11600,A:e
4193500,1/16/18,7890,A:e
4193500,1/17/18,5280,A:e
4193500,1/18/18,3610,A:e
4193500,1/19/18,3180,A:e
4193500,1/20/18,2990,A:e
4193500,1/21/18,3000,A:e
4193500,1/22/18,3240,A:e
4193500,1/23/18,5930,A
4193500,1/24/18,11500,A:e
4193500,1/25/18,13000,A:e
4193500,1/26/18,10900,A:e
4193500,1/27/18,8720,A:e
4193500,1/28/18,7340,A:e
4193500,1/29/18,6550,A:e
4193500,1/30/18,5820,A:e
4193500,1/31/18,4440,A:e
4193500,2/1/18,3460,A:e
4193500,2/2/18,3250,A:e
4193500,2/3/18,2190,A:e
4193500,2/4/18,2000,A:e
4193500,2/5/18,1840,A:e
4193500,2/6/18,1710,A:e
4193500,2/7/18,1800,A:e
4193500,2/8/18,1590,A:e
4193500,2/9/18,1570,A:e
4193500,2/10/18,1520,A:e
4193500,2/11/18,1480,A:e
4193500,2/12/18,1430,A:e
4193500,2/13/18,1430,A:e
4193500,2/14/18,1380,A:e
4193500,2/15/18,1550,A:e
4193500,2/16/18,7260,A
4193500,2/17/18,19400,A
4193500,2/18/18,17100,A
4193500,2/19/18,15800,A
4193500,2/20/18,37100,A
4193500,2/21/18,50500,A
4193500,2/22/18,54400,A
4193500,2/23/18,48400,A
4193500,2/24/18,43000,A
4193500,2/25/18,41200,A
4193500,2/26/18,40100,A
4193500,2/27/18,33600,A
4193500,2/28/18,26400,A
4193500,3/1/18,22600,A
4193500,3/2/18,39000,A
4193500,3/3/18,41300,A
4193500,3/4/18,33100,A
4193500,3/5/18,23900,A
4193500,3/6/18,17700,A
4193500,3/7/18,13600,A
4193500,3/8/18,11200,A
4193500,3/9/18,8560,A
4193500,3/10/18,6870,A
4193500,3/11/18,5340,A
4193500,3/12/18,4630,A
4193500,3/13/18,3860,A
4193500,3/14/18,3360,A
4193500,3/15/18,3110,A
4193500,3/16/18,2800,A
4193500,3/17/18,2590,A
4193500,3/18/18,2290,A
4193500,3/19/18,1900,A
4193500,3/20/18,2110,A
4193500,3/21/18,2240,A
4193500,3/22/18,2160,A
4193500,3/23/18,2080,A
4193500,3/24/18,1760,A
4193500,3/25/18,1690,A
4193500,3/26/18,1820,A
4193500,3/27/18,2290,A
4193500,3/28/18,3430,A
4193500,3/29/18,7510,A
4193500,3/30/18,22400,A
4193500,3/31/18,29200,A
4193500,4/1/18,24400,A
4193500,4/2/18,17500,A
4193500,4/3/18,12300,A
4193500,4/4/18,20500,A
4193500,4/5/18,27100,A
4193500,4/6/18,26000,A
4193500,4/7/18,21100,A
4193500,4/8/18,15500,A
4193500,4/9/18,13300,A
4193500,4/10/18,11000,A
4193500,4/11/18,7980,A
4193500,4/12/18,5750,A
4193500,4/13/18,4650,A
4193500,4/14/18,4660,A
4193500,4/15/18,11700,A
4193500,4/16/18,26700,A
4193500,4/17/18,26200,A
4193500,4/18/18,20400,A
4193500,4/19/18,16300,A
4193500,4/20/18,12700,A
4193500,4/21/18,10500,A
4193500,4/22/18,8290,A
4193500,4/23/18,7380,A
4193500,4/24/18,6550,A
4193500,4/25/18,5800,A
4193500,4/26/18,3740,A
4193500,4/27/18,3160,A
4193500,4/28/18,3530,A
4193500,4/29/18,3540,A
4193500,4/30/18,3190,A
4193500,5/1/18,2700,A
4193500,5/2/18,2560,A:e
4193500,5/3/18,6340,A:e
4193500,5/4/18,12600,A:e
4193500,5/5/18,14600,A:e
4193500,5/6/18,11700,A:e
4193500,5/7/18,9880,A:e
4193500,5/8/18,9030,A
4193500,5/9/18,7590,A
4193500,5/10/18,6740,A
4193500,5/11/18,5330,A
4193500,5/12/18,4190,A
4193500,5/13/18,3590,A:e
4193500,5/14/18,4100,A:e
4193500,5/15/18,7520,A:e
4193500,5/16/18,9770,A:e
4193500,5/17/18,10400,A
4193500,5/18/18,9340,A
4193500,5/19/18,9050,A
4193500,5/20/18,10400,A
4193500,5/21/18,9750,A
4193500,5/22/18,8290,A
4193500,5/23/18,6560,A
4193500,5/24/18,6230,A
4193500,5/25/18,6650,A
4193500,5/26/18,5680,A
4193500,5/27/18,4430,A
4193500,5/28/18,4270,A
4193500,5/29/18,4070,A
4193500,5/30/18,3550,A
4193500,5/31/18,2800,A
4193500,6/1/18,2410,A
4193500,6/2/18,3270,A
4193500,6/3/18,4430,A
4193500,6/4/18,3410,A
4193500,6/5/18,2200,A
4193500,6/6/18,1830,A
4193500,6/7/18,2270,A
4193500,6/8/18,2180,A
4193500,6/9/18,2420,A
4193500,6/10/18,4150,A
4193500,6/11/18,13200,A
4193500,6/12/18,19500,A
4193500,6/13/18,17700,A
4193500,6/14/18,12400,A
4193500,6/15/18,9140,A
4193500,6/16/18,6540,A
4193500,6/17/18,3280,A
4193500,6/18/18,2530,A
4193500,6/19/18,2300,A
4193500,6/20/18,1960,A
4193500,6/21/18,2850,A
4193500,6/22/18,5860,A
4193500,6/23/18,25800,A
4193500,6/24/18,31300,A
4193500,6/25/18,26800,A
4193500,6/26/18,20000,A
4193500,6/27/18,11100,A
4193500,6/28/18,7060,A
4193500,6/29/18,7850,A
4193500,6/30/18,6300,A
4193500,7/1/18,4140,A
4193500,7/2/18,2950,A:e
4193500,7/3/18,2650,A:e
4193500,7/4/18,1910,A:e
4193500,7/5/18,1830,A:e
4193500,7/6/18,1440,A:e
4193500,7/7/18,1490,A:e
4193500,7/8/18,1910,A:e
4193500,7/9/18,1250,A:e
4193500,7/10/18,1030,A:e
4193500,7/11/18,858,A:e
4193500,7/12/18,794,A:e
4193500,7/13/18,774,A:e
4193500,7/14/18,676,A:e
4193500,7/15/18,626,A:e
4193500,7/16/18,906,A:e
4193500,7/17/18,826,A:e
4193500,7/18/18,565,A:e
4193500,7/19/18,577,A:e
4193500,7/20/18,935,A:e
4193500,7/21/18,1330,A:e
4193500,7/22/18,1370,A:e
4193500,7/23/18,3160,A:e
4193500,7/24/18,2240,A:e
4193500,7/25/18,1900,A:e
4193500,7/26/18,1660,A:e
4193500,7/27/18,1190,A:e
4193500,7/28/18,999,A:e
4193500,7/29/18,844,A:e
4193500,7/30/18,773,A:e
4193500,7/31/18,746,A:e
4193500,8/1/18,1230,A:e
4193500,8/2/18,1580,A:e
4193500,8/3/18,1050,A:e
4193500,8/4/18,966,A:e
4193500,8/5/18,892,A:e
4193500,8/6/18,959,A:e
4193500,8/7/18,784,A:e
4193500,8/8/18,1120,A:e
4193500,8/9/18,1960,A:e
4193500,8/10/18,1810,A:e
4193500,8/11/18,1900,A:e
4193500,8/12/18,2140,A:e
4193500,8/13/18,2610,A:e
4193500,8/14/18,2090,A:e
4193500,8/15/18,1260,A:e
4193500,8/16/18,1020,A:e
4193500,8/17/18,1150,A:e
4193500,8/18/18,3250,A:e
4193500,8/19/18,3630,A:e
4193500,8/20/18,3540,A:e
4193500,8/21/18,7760,A:e
4193500,8/22/18,14700,A:e
4193500,8/23/18,12900,A:e
4193500,8/24/18,10100,A:e
4193500,8/25/18,7890,A:e
4193500,8/26/18,10200,A:e
4193500,8/27/18,9310,A:e
4193500,8/28/18,6570,A:e
4193500,8/29/18,4470,A:e
4193500,8/30/18,2840,A:e
4193500,8/31/18,2100,A:e
4193500,9/1/18,1460,A:e
4193500,9/2/18,1080,A:e
4193500,9/3/18,842,A:e
4193500,9/4/18,978,A:e
4193500,9/5/18,1060,A:e
4193500,9/6/18,728,A:e
4193500,9/7/18,577,A:e
4193500,9/8/18,1920,A:e
4193500,9/9/18,1530,A:e
4193500,9/10/18,1060,A:e
4193500,9/11/18,1860,A:e
4193500,9/12/18,2250,A:e
4193500,9/13/18,1700,A:e
4193500,9/14/18,1710,A:e
4193500,9/15/18,1110,A:e
4193500,9/16/18,969,A:e
4193500,9/17/18,822,A:e
4193500,9/18/18,724,A:e
4193500,9/19/18,626,A:e
4193500,9/20/18,536,A:e
4193500,9/21/18,470,A:e
4193500,9/22/18,438,A:e
4193500,9/23/18,433,A:e
4193500,9/24/18,430,A:e
4193500,9/25/18,476,A:e
4193500,9/26/18,498,A:e
4193500,9/27/18,884,A:e
4193500,9/28/18,1590,A:e
4193500,9/29/18,1270,A:e
4193500,9/30/18,915,A:e
4193500,10/1/18,841,A:e
4193500,10/2/18,913,A:e
4193500,10/3/18,876,A:e
4193500,10/4/18,780,A:e
4193500,10/5/18,684,A:e
4193500,10/6/18,937,A:e
4193500,10/7/18,4790,A:e
4193500,10/8/18,8490,A:e
4193500,10/9/18,7860,A:e
4193500,10/10/18,5810,A:e
4193500,10/11/18,4970,A:e
4193500,10/12/18,4150,A:e
4193500,10/13/18,3550,A:e
4193500,10/14/18,3350,A:e
4193500,10/15/18,2370,A:e
4193500,10/16/18,1820,A:e
4193500,10/17/18,1820,A:e
4193500,10/18/18,1670,A:e
4193500,10/19/18,1210,A:e
4193500,10/20/18,1070,A:e
4193500,10/21/18,896,A:e
4193500,10/22/18,803,A:e
4193500,10/23/18,759,A:e
4193500,10/24/18,594,A:e
4193500,10/25/18,467,A:e
4193500,10/26/18,536,A:e
4193500,10/27/18,624,A:e
4193500,10/28/18,622,A:e
4193500,10/29/18,862,A:e
4193500,10/30/18,2670,A:e
4193500,10/31/18,3440,A:e
4193500,11/1/18,3820,A:e
4193500,11/2/18,18700,A:e
4193500,11/3/18,32200,A:e
4193500,11/4/18,31600,A:e
4193500,11/5/18,24300,A:e
4193500,11/6/18,16700,A:e
4193500,11/7/18,13000,A:e
4193500,11/8/18,10700,A:e
4193500,11/9/18,8570,A:e
4193500,11/10/18,6130,A:e
4193500,11/11/18,5160,A:e
4193500,11/12/18,5090,A:e
4193500,11/13/18,3520,A:e
4193500,11/14/18,2920,A:e
4193500,11/15/18,2830,A:e
4193500,11/16/18,2720,A:e
4193500,11/17/18,3220,A:e
4193500,11/18/18,4860,A:e
4193500,11/19/18,7360,A:e
4193500,11/20/18,6420,A:e
4193500,11/21/18,5480,A:e
4193500,11/22/18,4260,A:e
4193500,11/23/18,3480,A:e
4193500,11/24/18,3460,A:e
4193500,11/25/18,4700,A:e
4193500,11/26/18,10800,A:e
4193500,11/27/18,24900,A:e
4193500,11/28/18,24700,A
4193500,11/29/18,17800,A:e
4193500,11/30/18,12000,A:e
4193500,12/1/18,10100,A:e
4193500,12/2/18,19100,A:e
4193500,12/3/18,28000,A
4193500,12/4/18,21600,A
4193500,12/5/18,16100,A:e
4193500,12/6/18,11500,A:e
4193500,12/7/18,9900,A:e
4193500,12/8/18,7400,A:e
4193500,12/9/18,5840,A:e
4193500,12/10/18,5200,A:e
4193500,12/11/18,3620,A:e
4193500,12/12/18,3220,A:e
4193500,12/13/18,2770,A:e
4193500,12/14/18,2550,A:e
4193500,12/15/18,2630,A:e
4193500,12/16/18,2280,A:e
4193500,12/17/18,2870,A:e
4193500,12/18/18,5410,A
4193500,12/19/18,6760,A
4193500,12/20/18,6410,A
4193500,12/21/18,6430,A
4193500,12/22/18,12400,A
4193500,12/23/18,13700,A
4193500,12/24/18,11400,A
4193500,12/25/18,7930,A
4193500,12/26/18,6670,A
4193500,12/27/18,5200,A
4193500,12/28/18,6210,A
4193500,12/29/18,7880,A
4193500,12/30/18,7510,A
4193500,12/31/18,7380,A
4193500,1/1/19,22500,A
4193500,1/2/19,33100,A
4193500,1/3/19,29100,A
4193500,1/4/19,21200,A
4193500,1/5/19,15300,A
4193500,1/6/19,11700,A
4193500,1/7/19,9830,A
4193500,1/8/19,7680,A
4193500,1/9/19,6180,A
4193500,1/10/19,5230,A:e
4193500,1/11/19,4260,A:e
4193500,1/12/19,3420,A:e
